category,entity,record_count,avg_confidence,sources
Symptom,defect,16,0.9717,{'pmc': np.int64(16)}
Symptom,fracture,16,0.9658625,{'pmc': np.int64(16)}
Symptom,obstruction,16,0.961,"{'pmc': np.int64(15), 'trec-cds': np.int64(1)}"
Symptom,change,16,0.84805,"{'pmc': np.int64(15), 'trec-ct': np.int64(1)}"
Symptom,loss,15,0.96182,"{'pmc': np.int64(13), 'trec-ct': np.int64(2)}"
Symptom,infiltrate,15,0.9276333333333333,"{'pmc': np.int64(14), 'trec-ct': np.int64(1)}"
Symptom,recovered,15,0.9069466666666667,{'pmc': np.int64(15)}
Symptom,trauma,14,0.9205357142857142,{'pmc': np.int64(14)}
Symptom,edema,14,0.9151785714285714,"{'pmc': np.int64(13), 'trec-ct': np.int64(1)}"
Symptom,metastasis,14,0.8978214285714285,{'pmc': np.int64(14)}
Symptom,infection,14,0.8895214285714286,{'pmc': np.int64(14)}
Symptom,numbness,13,0.9871538461538462,"{'pmc': np.int64(12), 'trec-ct': np.int64(1)}"
Symptom,papule,13,0.9833615384615384,"{'pmc': np.int64(10), 'trec-ct': np.int64(3)}"
Symptom,invasion,12,0.9814333333333334,{'pmc': np.int64(12)}
Symptom,hemorrhage,12,0.9604083333333334,"{'pmc': np.int64(10), 'trec-cds': np.int64(1), 'trec-ct': np.int64(1)}"
Symptom,pale,12,0.9587916666666666,"{'pmc': np.int64(11), 'trec-cds': np.int64(1)}"
Symptom,alert,12,0.9416416666666666,"{'pmc': np.int64(10), 'trec-ct': np.int64(2)}"
Symptom,sore,11,0.9964636363636363,"{'pmc': np.int64(8), 'trec-cds': np.int64(2), 'usmle': np.int64(1)}"
Symptom,muscle weakness,11,0.9722090909090909,{'pmc': np.int64(11)}
Symptom,difficulty,11,0.9702363636363636,"{'pmc': np.int64(9), 'trec-ct': np.int64(2)}"
Symptom,vision,11,0.912590909090909,"{'pmc': np.int64(9), 'trec-ct': np.int64(2)}"
Symptom,consolidation,10,0.99731,{'pmc': np.int64(10)}
Symptom,plaque,10,0.98621,"{'pmc': np.int64(8), 'trec-ct': np.int64(2)}"
Symptom,proteinuria,10,0.97441,"{'pmc': np.int64(9), 'trec-ct': np.int64(1)}"
Symptom,enhancement,10,0.9621000000000001,{'pmc': np.int64(10)}
Symptom,collapse,10,0.95336,{'pmc': np.int64(10)}
Symptom,proliferation,10,0.952,"{'pmc': np.int64(9), 'trec-ct': np.int64(1)}"
Symptom,tremor,10,0.9508800000000001,"{'pmc': np.int64(6), 'trec-ct': np.int64(2), 'trec-cds': np.int64(1), 'usmle': np.int64(1)}"
Symptom,febrile,10,0.9371499999999999,"{'pmc': np.int64(6), 'trec-ct': np.int64(3), 'usmle': np.int64(1)}"
Symptom,healthy,10,0.92591,"{'trec-ct': np.int64(6), 'pmc': np.int64(4)}"
Symptom,movement,10,0.91049,"{'pmc': np.int64(7), 'trec-ct': np.int64(2), 'trec-cds': np.int64(1)}"
Symptom,agitation,9,0.9806777777777778,"{'pmc': np.int64(6), 'trec-cds': np.int64(2), 'trec-ct': np.int64(1)}"
Symptom,tachycardia,9,0.9646666666666667,{'pmc': np.int64(9)}
Symptom,lost,9,0.9568666666666668,"{'pmc': np.int64(7), 'trec-ct': np.int64(2)}"
Symptom,depression,9,0.9560444444444445,{'pmc': np.int64(9)}
Symptom,fistula,9,0.9364,{'pmc': np.int64(9)}
Symptom,diarrhea,9,0.8925000000000001,"{'pmc': np.int64(6), 'usmle': np.int64(1), 'trec-cds': np.int64(1), 'trec-ct': np.int64(1)}"
Symptom,weight gain,8,0.9970375,"{'pmc': np.int64(4), 'trec-ct': np.int64(3), 'trec-cds': np.int64(1)}"
Symptom,confusion,8,0.9941125,"{'pmc': np.int64(6), 'trec-cds': np.int64(2)}"
Symptom,fluid collection,8,0.9879875,{'pmc': np.int64(8)}
Symptom,sleep,8,0.9878,"{'pmc': np.int64(5), 'trec-ct': np.int64(2), 'trec-cds': np.int64(1)}"
Symptom,displacement,8,0.985025,{'pmc': np.int64(8)}
Symptom,tender,8,0.983975,"{'trec-ct': np.int64(3), 'trec-cds': np.int64(3), 'pmc': np.int64(2)}"
Symptom,respiratory distress,8,0.9817875,"{'pmc': np.int64(6), 'trec-cds': np.int64(2)}"
Symptom,palpitation,8,0.9808125,"{'pmc': np.int64(6), 'trec-ct': np.int64(1), 'usmle': np.int64(1)}"
Symptom,calcification,8,0.9490875,{'pmc': np.int64(8)}
Symptom,stiffness,8,0.9465875,"{'pmc': np.int64(3), 'trec-ct': np.int64(2), 'trec-cds': np.int64(2), 'usmle': np.int64(1)}"
Symptom,thickening,8,0.9413875,"{'pmc': np.int64(7), 'trec-ct': np.int64(1)}"
Symptom,injury,8,0.9353625,{'pmc': np.int64(8)}
Symptom,soft,8,0.929475,"{'pmc': np.int64(4), 'trec-ct': np.int64(3), 'usmle': np.int64(1)}"
Symptom,stone,8,0.9253,{'pmc': np.int64(8)}
Symptom,anemia,8,0.9196375,{'pmc': np.int64(8)}
Symptom,hematoma,8,0.9133249999999999,{'pmc': np.int64(8)}
Symptom,growth,8,0.90185,{'pmc': np.int64(8)}
Symptom,mutation,8,0.898525,{'pmc': np.int64(8)}
Symptom,opacity,8,0.8960125,{'pmc': np.int64(8)}
Symptom,recurrence,8,0.8738625,{'pmc': np.int64(8)}
Symptom,cell,8,0.841,{'pmc': np.int64(8)}
Symptom,hearing loss,7,0.9982857142857143,"{'pmc': np.int64(5), 'trec-ct': np.int64(2)}"
Symptom,anaemia,7,0.9602142857142857,{'pmc': np.int64(7)}
Symptom,shadow,7,0.9501142857142858,{'pmc': np.int64(7)}
Symptom,shortness,7,0.9406571428571429,"{'trec-cds': np.int64(3), 'pmc': np.int64(3), 'trec-ct': np.int64(1)}"
Symptom,altered,7,0.9332428571428572,{'pmc': np.int64(7)}
Symptom,widening,7,0.9183714285714286,{'pmc': np.int64(7)}
Symptom,altered mental,7,0.9061428571428571,"{'pmc': np.int64(4), 'usmle': np.int64(2), 'trec-ct': np.int64(1)}"
Symptom,high,7,0.8901285714285715,"{'pmc': np.int64(6), 'trec-ct': np.int64(1)}"
Symptom,appetite,7,0.8640571428571429,"{'pmc': np.int64(3), 'trec-cds': np.int64(2), 'trec-ct': np.int64(2)}"
Symptom,alive,7,0.8110999999999999,{'pmc': np.int64(7)}
Symptom,bulging,6,0.9998666666666667,"{'pmc': np.int64(5), 'trec-ct': np.int64(1)}"
Symptom,rigidity,6,0.9978833333333333,{'pmc': np.int64(6)}
Symptom,extension,6,0.9946333333333334,{'pmc': np.int64(6)}
Symptom,irritation,6,0.9926333333333334,{'pmc': np.int64(6)}
Symptom,swollen,6,0.9784166666666666,"{'pmc': np.int64(5), 'usmle': np.int64(1)}"
Symptom,bloody,6,0.9703166666666667,"{'pmc': np.int64(5), 'trec-ct': np.int64(1)}"
Symptom,cold,6,0.9618666666666668,"{'pmc': np.int64(4), 'trec-cds': np.int64(2)}"
Symptom,blood loss,6,0.9576333333333333,{'pmc': np.int64(6)}
Symptom,conscious,6,0.9571333333333333,"{'pmc': np.int64(5), 'usmle': np.int64(1)}"
Symptom,foreign body,6,0.9535166666666667,{'pmc': np.int64(6)}
Symptom,atrophy,6,0.9533,{'pmc': np.int64(6)}
Symptom,deteriorated,6,0.9505666666666667,{'pmc': np.int64(6)}
Symptom,alteration,6,0.9485833333333332,{'pmc': np.int64(6)}
Symptom,restriction,6,0.9321,{'pmc': np.int64(6)}
Symptom,loose,6,0.9226166666666668,"{'pmc': np.int64(3), 'trec-cds': np.int64(1), 'trec-ct': np.int64(1), 'usmle': np.int64(1)}"
Symptom,hyperplasia,6,0.9215,"{'pmc': np.int64(5), 'trec-ct': np.int64(1)}"
Symptom,infiltration,6,0.9141,"{'pmc': np.int64(5), 'trec-ct': np.int64(1)}"
Symptom,wound,6,0.91285,{'pmc': np.int64(6)}
Symptom,short stature,6,0.9073666666666668,"{'pmc': np.int64(5), 'trec-ct': np.int64(1)}"
Symptom,detachment,6,0.8820333333333333,{'pmc': np.int64(6)}
Symptom,blood,6,0.866,"{'pmc': np.int64(4), 'trec-ct': np.int64(1), 'usmle': np.int64(1)}"
Symptom,blurred vision,5,0.9997,{'pmc': np.int64(5)}
Symptom,destruction,5,0.9995200000000001,{'pmc': np.int64(5)}
Symptom,tear,5,0.9993000000000001,{'pmc': np.int64(5)}
Symptom,gallstone,5,0.9987600000000001,"{'trec-cds': np.int64(2), 'pmc': np.int64(2), 'trec-ct': np.int64(1)}"
Symptom,lump,5,0.9965400000000001,{'pmc': np.int64(5)}
Symptom,deviation,5,0.9864200000000001,{'pmc': np.int64(5)}
Symptom,consciousness,5,0.98146,{'pmc': np.int64(5)}
Symptom,loss of consciousness,5,0.9808600000000001,{'pmc': np.int64(5)}
Symptom,neurological deficit,5,0.97636,{'pmc': np.int64(5)}
Symptom,crackle,5,0.97574,{'pmc': np.int64(5)}
Symptom,sleepiness,5,0.96776,"{'pmc': np.int64(3), 'trec-cds': np.int64(1), 'usmle': np.int64(1)}"
Symptom,soft tissue,5,0.9642799999999999,"{'pmc': np.int64(4), 'trec-ct': np.int64(1)}"
Symptom,collapsed,5,0.95808,{'pmc': np.int64(5)}
Symptom,blister,5,0.9520799999999999,{'pmc': np.int64(5)}
Symptom,ulceration,5,0.9514400000000001,{'pmc': np.int64(5)}
Symptom,respiratory,5,0.9513,{'pmc': np.int64(5)}
Symptom,bone,5,0.9507200000000001,{'pmc': np.int64(5)}
Symptom,narrowing,5,0.94898,{'pmc': np.int64(5)}
Symptom,chill,5,0.94266,"{'pmc': np.int64(2), 'trec-ct': np.int64(2), 'trec-cds': np.int64(1)}"
Symptom,eruption,5,0.94094,{'pmc': np.int64(5)}
Symptom,abscess,5,0.9369,{'pmc': np.int64(5)}
Symptom,impairment,5,0.92912,{'pmc': np.int64(5)}
Symptom,erosion,5,0.92886,{'pmc': np.int64(5)}
Symptom,dilation,5,0.92086,"{'pmc': np.int64(4), 'trec-cds': np.int64(1)}"
Symptom,dark,5,0.9186399999999999,"{'pmc': np.int64(4), 'trec-ct': np.int64(1)}"
Symptom,clinical symptom,5,0.91692,{'pmc': np.int64(5)}
Symptom,neoplasm,5,0.90852,{'pmc': np.int64(5)}
Symptom,impaired,5,0.90176,{'pmc': np.int64(5)}
Symptom,prominence,5,0.8715999999999999,{'pmc': np.int64(5)}
Symptom,skin,5,0.8686,{'pmc': np.int64(5)}
Symptom,failure,5,0.8507199999999999,{'pmc': np.int64(5)}
Symptom,flow,5,0.8303,{'pmc': np.int64(5)}
Symptom,tired,4,0.999825,"{'trec-ct': np.int64(2), 'trec-cds': np.int64(2)}"
Symptom,choking,4,0.9994000000000001,{'pmc': np.int64(4)}
Symptom,st elevation,4,0.9984500000000001,{'pmc': np.int64(4)}
Symptom,coughing,4,0.997225,"{'pmc': np.int64(3), 'trec-cds': np.int64(1)}"
Symptom,instability,4,0.9971,{'pmc': np.int64(4)}
Symptom,atrial fibrillation,4,0.993625,{'pmc': np.int64(4)}
Symptom,compressed,4,0.993525,{'pmc': np.int64(4)}
Symptom,shock,4,0.9932,{'pmc': np.int64(4)}
Symptom,shaking,4,0.988875,"{'trec-ct': np.int64(3), 'pmc': np.int64(1)}"
Symptom,redness,4,0.987375,"{'pmc': np.int64(3), 'trec-ct': np.int64(1)}"
Symptom,neurological,4,0.986925,{'pmc': np.int64(4)}
Symptom,dysfunction,4,0.9868250000000001,"{'pmc': np.int64(3), 'trec-cds': np.int64(1)}"
Symptom,inflammatory reaction,4,0.985725,{'pmc': np.int64(4)}
Symptom,arthralgia,4,0.979,"{'pmc': np.int64(3), 'trec-ct': np.int64(1)}"
Symptom,congestion,4,0.97895,{'pmc': np.int64(4)}
Symptom,metabolic acidosis,4,0.9786250000000001,{'pmc': np.int64(4)}
Symptom,bleed,4,0.97765,{'pmc': np.int64(4)}
Symptom,disturbance of consciousness,4,0.976925,{'pmc': np.int64(4)}
Symptom,thinning,4,0.976125,{'pmc': np.int64(4)}
Symptom,stricture,4,0.97555,{'pmc': np.int64(4)}
Symptom,fall,4,0.974825,"{'pmc': np.int64(2), 'trec-ct': np.int64(1), 'trec-cds': np.int64(1)}"
Symptom,filling defect,4,0.97445,{'pmc': np.int64(4)}
Symptom,syncope,4,0.9718,"{'trec-ct': np.int64(3), 'pmc': np.int64(1)}"
Symptom,pupil,4,0.9674,"{'pmc': np.int64(2), 'trec-cds': np.int64(1), 'trec-ct': np.int64(1)}"
Symptom,enlargement,4,0.9671,"{'pmc': np.int64(3), 'trec-ct': np.int64(1)}"
Symptom,improvement,4,0.96665,{'pmc': np.int64(4)}
Symptom,hallucination,4,0.957,{'pmc': np.int64(4)}
Symptom,hyphae,4,0.950575,"{'pmc': np.int64(3), 'trec-ct': np.int64(1)}"
Symptom,delayed,4,0.9437,"{'pmc': np.int64(3), 'trec-ct': np.int64(1)}"
Symptom,ptosis,4,0.9395,{'pmc': np.int64(4)}
Symptom,slow,4,0.937675,"{'pmc': np.int64(2), 'trec-ct': np.int64(2)}"
Symptom,aching,4,0.936025,"{'pmc': np.int64(3), 'trec-ct': np.int64(1)}"
Symptom,expansion,4,0.935825,{'pmc': np.int64(4)}
Symptom,distress,4,0.929325,{'pmc': np.int64(4)}
Symptom,nodular,4,0.926925,"{'pmc': np.int64(3), 'trec-ct': np.int64(1)}"
Symptom,small,4,0.925825,{'pmc': np.int64(4)}
Symptom,discharge,4,0.92435,{'pmc': np.int64(4)}
Symptom,progression,4,0.9231,{'pmc': np.int64(4)}
Symptom,myalgia,4,0.921575,{'pmc': np.int64(4)}
Symptom,diplopia,4,0.92085,"{'pmc': np.int64(3), 'trec-ct': np.int64(1)}"
Symptom,signal intensity,4,0.92005,{'pmc': np.int64(4)}
Symptom,ataxia,4,0.91835,{'pmc': np.int64(4)}
Symptom,depressed,4,0.9163749999999999,"{'trec-ct': np.int64(2), 'pmc': np.int64(2)}"
Symptom,pallor,4,0.915825,{'pmc': np.int64(4)}
Symptom,reaction,4,0.90805,{'pmc': np.int64(4)}
Symptom,light perception,4,0.903225,{'pmc': np.int64(4)}
Symptom,adverse,4,0.90215,{'pmc': np.int64(4)}
Symptom,deposit,4,0.90155,{'pmc': np.int64(4)}
Symptom,fractured,4,0.9005000000000001,{'pmc': np.int64(4)}
Symptom,premature,4,0.896375,{'pmc': np.int64(4)}
Symptom,necrosis,4,0.8924,{'pmc': np.int64(4)}
Symptom,pathology,4,0.887525,{'pmc': np.int64(4)}
Symptom,pneumonia,4,0.884575,{'pmc': np.int64(4)}
Symptom,granuloma,4,0.877525,{'pmc': np.int64(4)}
Symptom,improved,4,0.86975,{'pmc': np.int64(4)}
Symptom,metabolic activity,4,0.8680749999999999,{'pmc': np.int64(4)}
Symptom,painful,4,0.86705,{'pmc': np.int64(4)}
Symptom,inversion recovery,4,0.8666,{'pmc': np.int64(4)}
Symptom,remission,4,0.86625,{'pmc': np.int64(4)}
Symptom,bony,4,0.86595,{'pmc': np.int64(4)}
Symptom,disc,4,0.8659250000000001,{'pmc': np.int64(4)}
Symptom,sensation,4,0.858525,{'pmc': np.int64(4)}
Symptom,cystic,4,0.8417749999999999,"{'pmc': np.int64(3), 'trec-cds': np.int64(1)}"
Symptom,metabolic,4,0.839125,{'pmc': np.int64(4)}
Symptom,pulmonary,4,0.8305750000000001,{'pmc': np.int64(4)}
Symptom,sinus rhythm,4,0.828325,{'pmc': np.int64(4)}
Symptom,open,4,0.82075,{'pmc': np.int64(4)}
Symptom,node,4,0.791,{'pmc': np.int64(4)}
Symptom,sleepy,3,0.9998333333333335,"{'pmc': np.int64(1), 'trec-ct': np.int64(1), 'trec-cds': np.int64(1)}"
Symptom,ache,3,0.9997666666666666,"{'pmc': np.int64(2), 'trec-ct': np.int64(1)}"
Symptom,agitated,3,0.9992000000000001,"{'pmc': np.int64(2), 'trec-ct': np.int64(1)}"
Symptom,angina,3,0.9990333333333333,"{'pmc': np.int64(2), 'trec-ct': np.int64(1)}"
Symptom,visual loss,3,0.9989666666666667,{'pmc': np.int64(3)}
Symptom,st-segment elevation,3,0.9986666666666667,"{'pmc': np.int64(2), 'trec-cds': np.int64(1)}"
Symptom,contraction,3,0.9982666666666667,"{'pmc': np.int64(1), 'trec-ct': np.int64(1), 'trec-cds': np.int64(1)}"
Symptom,loss of appetite,3,0.9981666666666666,"{'trec-cds': np.int64(1), 'trec-ct': np.int64(1), 'pmc': np.int64(1)}"
Symptom,tense,3,0.9976666666666666,{'pmc': np.int64(3)}
Symptom,hand tremor,3,0.9973666666666667,"{'pmc': np.int64(2), 'trec-ct': np.int64(1)}"
Symptom,abnormal movement,3,0.9973333333333333,{'pmc': np.int64(3)}
Symptom,hair,3,0.9967,"{'trec-cds': np.int64(1), 'trec-ct': np.int64(1), 'pmc': np.int64(1)}"
Symptom,distraction,3,0.9958666666666667,"{'pmc': np.int64(2), 'usmle': np.int64(1)}"
Symptom,proptosis,3,0.9958,{'pmc': np.int64(3)}
Symptom,awake,3,0.9949,"{'pmc': np.int64(2), 'trec-cds': np.int64(1)}"
Symptom,mitotic activity,3,0.9944000000000001,{'pmc': np.int64(3)}
Symptom,lightheadedness,3,0.9941666666666666,{'pmc': np.int64(3)}
Symptom,disrupted,3,0.9937333333333335,{'pmc': np.int64(3)}
Symptom,pupillary defect,3,0.993,{'pmc': np.int64(3)}
Symptom,healing,3,0.9922333333333334,{'pmc': np.int64(3)}
Symptom,memory loss,3,0.9905666666666667,"{'trec-cds': np.int64(1), 'trec-ct': np.int64(1), 'pmc': np.int64(1)}"
Symptom,vascularity,3,0.9901666666666666,{'pmc': np.int64(3)}
Symptom,delusion,3,0.9892,{'pmc': np.int64(3)}
Symptom,bradycardia,3,0.9871666666666666,{'pmc': np.int64(3)}
Symptom,pustule,3,0.9847,"{'pmc': np.int64(2), 'trec-ct': np.int64(1)}"
Symptom,bradykinesia,3,0.9845666666666667,{'pmc': np.int64(3)}
Symptom,attack,3,0.9842,"{'pmc': np.int64(2), 'trec-ct': np.int64(1)}"
Symptom,dullness,3,0.9812666666666666,"{'trec-ct': np.int64(2), 'pmc': np.int64(1)}"
Symptom,stretched,3,0.9791333333333334,{'pmc': np.int64(3)}
Symptom,psychotic symptom,3,0.9784,{'pmc': np.int64(3)}
Symptom,tension,3,0.9771000000000001,{'pmc': np.int64(3)}
Symptom,cancer,3,0.9751,{'pmc': np.int64(3)}
Symptom,leukocytosis,3,0.9703666666666667,{'pmc': np.int64(3)}
Symptom,paresthesia,3,0.9644666666666666,{'pmc': np.int64(3)}
Symptom,motion,3,0.9637333333333333,{'pmc': np.int64(3)}
Symptom,loss of vision,3,0.9618333333333333,{'pmc': np.int64(3)}
Symptom,floater,3,0.9540666666666667,{'pmc': np.int64(3)}
Symptom,double vision,3,0.9514333333333335,{'pmc': np.int64(3)}
Symptom,sweating,3,0.9470999999999999,"{'pmc': np.int64(2), 'trec-ct': np.int64(1)}"
Symptom,gait disturbance,3,0.9435333333333333,{'pmc': np.int64(3)}
Symptom,unable to,3,0.9371999999999999,{'pmc': np.int64(3)}
Symptom,vascular,3,0.9357000000000001,{'pmc': np.int64(3)}
Symptom,damage,3,0.9337,{'pmc': np.int64(3)}
Symptom,pigmentation,3,0.9314666666666667,{'pmc': np.int64(3)}
Symptom,opening,3,0.9304666666666667,{'pmc': np.int64(3)}
Symptom,shortness of,3,0.9292333333333334,"{'trec-ct': np.int64(1), 'usmle': np.int64(1), 'pmc': np.int64(1)}"
Symptom,melena,3,0.9241,"{'pmc': np.int64(2), 'trec-cds': np.int64(1)}"
Symptom,esophagitis,3,0.9209,"{'pmc': np.int64(2), 'trec-ct': np.int64(1)}"
Symptom,inflammatory,3,0.9183666666666667,{'pmc': np.int64(3)}
Symptom,infarction,3,0.9155000000000001,{'pmc': np.int64(3)}
Symptom,gall stone,3,0.9131999999999999,{'pmc': np.int64(3)}
Symptom,amnesia,3,0.9109666666666666,{'pmc': np.int64(3)}
Symptom,short,3,0.9071333333333333,{'pmc': np.int64(3)}
Symptom,rebound,3,0.9024,"{'usmle': np.int64(1), 'trec-ct': np.int64(1), 'pmc': np.int64(1)}"
Symptom,toxicity,3,0.9019333333333334,{'pmc': np.int64(3)}
Symptom,uptake,3,0.9015,{'pmc': np.int64(3)}
Symptom,steatosis,3,0.9011,{'pmc': np.int64(3)}
Symptom,sleep apnea,3,0.9004,"{'pmc': np.int64(2), 'trec-ct': np.int64(1)}"
Symptom,oriented,3,0.8993333333333333,"{'pmc': np.int64(2), 'trec-ct': np.int64(1)}"
Symptom,shift,3,0.895,{'pmc': np.int64(3)}
Symptom,reflux,3,0.8923666666666666,{'pmc': np.int64(3)}
Symptom,disruption,3,0.8823,{'pmc': np.int64(3)}
Symptom,worse,3,0.8822,"{'trec-ct': np.int64(2), 'pmc': np.int64(1)}"
Symptom,speech,3,0.8807666666666667,{'pmc': np.int64(3)}
Symptom,breathing,3,0.8662666666666666,"{'pmc': np.int64(2), 'trec-cds': np.int64(1)}"
Symptom,clubbing,3,0.8615666666666666,{'pmc': np.int64(3)}
Symptom,walk,3,0.8564333333333334,{'pmc': np.int64(3)}
Symptom,dilated,3,0.8504666666666667,{'pmc': np.int64(3)}
Symptom,rhythm,3,0.8407,"{'pmc': np.int64(2), 'trec-cds': np.int64(1)}"
Symptom,white,3,0.8351666666666667,"{'pmc': np.int64(2), 'trec-ct': np.int64(1)}"
Symptom,passed out,3,0.8271666666666667,"{'usmle': np.int64(2), 'trec-ct': np.int64(1)}"
Symptom,ischemic,3,0.8255333333333333,{'pmc': np.int64(3)}
Symptom,malaise,3,0.8097333333333333,{'pmc': np.int64(3)}
Symptom,heal,3,0.7995666666666666,{'pmc': np.int64(3)}
Symptom,sign,3,0.7983333333333333,{'pmc': np.int64(3)}
Symptom,chewing,3,0.7923,"{'trec-ct': np.int64(2), 'pmc': np.int64(1)}"
Symptom,signal,3,0.7465333333333334,{'pmc': np.int64(3)}
Symptom,thick,3,0.7380333333333334,{'pmc': np.int64(3)}
Symptom,bowing,2,0.9999,{'pmc': np.int64(2)}
Symptom,cracking,2,0.9999,"{'trec-ct': np.int64(1), 'pmc': np.int64(1)}"
Symptom,dizzy,2,0.99985,"{'pmc': np.int64(1), 'trec-ct': np.int64(1)}"
Symptom,flare,2,0.99985,{'pmc': np.int64(2)}
Symptom,involuntary movement,2,0.99985,{'pmc': np.int64(2)}
Symptom,air bubble,2,0.9998,{'pmc': np.int64(2)}
Symptom,burn,2,0.9998,{'pmc': np.int64(2)}
Symptom,nuchal rigidity,2,0.99975,"{'pmc': np.int64(1), 'trec-cds': np.int64(1)}"
Symptom,vision loss,2,0.99975,{'pmc': np.int64(2)}
Symptom,flattened,2,0.9997,{'pmc': np.int64(2)}
Symptom,debris,2,0.99965,{'pmc': np.int64(2)}
Symptom,dysmorphic feature,2,0.99965,{'pmc': np.int64(2)}
Symptom,difficulty walking,2,0.9996,{'pmc': np.int64(2)}
Symptom,free air,2,0.9996,{'pmc': np.int64(2)}
Symptom,anger,2,0.99945,{'pmc': np.int64(2)}
Symptom,purpura,2,0.99945,"{'trec-cds': np.int64(1), 'pmc': np.int64(1)}"
Symptom,visual disturbance,2,0.99945,{'pmc': np.int64(2)}
Symptom,bulge,2,0.99935,"{'pmc': np.int64(1), 'trec-ct': np.int64(1)}"
Symptom,diminished,2,0.99935,{'pmc': np.int64(2)}
Symptom,respiratory symptom,2,0.99925,{'pmc': np.int64(2)}
Symptom,loss of energy,2,0.9992000000000001,{'trec-ct': np.int64(2)}
Symptom,varice,2,0.99895,"{'trec-cds': np.int64(1), 'pmc': np.int64(1)}"
Symptom,neglect,2,0.99885,{'pmc': np.int64(2)}
Symptom,cardiomegaly,2,0.9988,{'pmc': np.int64(2)}
Symptom,missing teeth,2,0.99865,{'pmc': np.int64(2)}
Symptom,acidosis,2,0.9982500000000001,{'pmc': np.int64(2)}
Symptom,adverse effect,2,0.9981,{'pmc': np.int64(2)}
Symptom,invaded,2,0.9978,{'pmc': np.int64(2)}
Symptom,blurring of vision,2,0.9975,{'pmc': np.int64(2)}
Symptom,signal change,2,0.9975,{'pmc': np.int64(2)}
Symptom,lost consciousness,2,0.9974000000000001,{'pmc': np.int64(2)}
Symptom,blurry vision,2,0.9971,{'pmc': np.int64(2)}
Symptom,lethargy,2,0.9969,"{'pmc': np.int64(1), 'trec-cds': np.int64(1)}"
Symptom,frozen,2,0.9964999999999999,{'trec-ct': np.int64(2)}
Symptom,flexion contracture,2,0.9964500000000001,{'pmc': np.int64(2)}
Symptom,stiff,2,0.9962500000000001,"{'trec-ct': np.int64(1), 'usmle': np.int64(1)}"
Symptom,flu-like symptom,2,0.9962,{'pmc': np.int64(2)}
Symptom,reduced vision,2,0.9962,{'pmc': np.int64(2)}
Symptom,restlessness,2,0.9962,"{'trec-cds': np.int64(1), 'pmc': np.int64(1)}"
Symptom,st depression,2,0.995,"{'trec-cds': np.int64(1), 'pmc': np.int64(1)}"
Symptom,polyp,2,0.9944500000000001,{'pmc': np.int64(2)}
Symptom,structure,2,0.9944,{'pmc': np.int64(2)}
Symptom,failure to thrive,2,0.9938,{'pmc': np.int64(2)}
Symptom,contracture,2,0.99375,{'pmc': np.int64(2)}
Symptom,neurological sign,2,0.99335,{'pmc': np.int64(2)}
Symptom,pause,2,0.9933000000000001,"{'trec-cds': np.int64(1), 'pmc': np.int64(1)}"
Symptom,vegetation,2,0.99265,{'pmc': np.int64(2)}
Symptom,anxiety,2,0.9923500000000001,{'pmc': np.int64(2)}
Symptom,urgency,2,0.992,"{'pmc': np.int64(1), 'usmle': np.int64(1)}"
Symptom,cognitive impairment,2,0.9917,{'pmc': np.int64(2)}
Symptom,memory impairment,2,0.9916,{'pmc': np.int64(2)}
Symptom,memory,2,0.99135,"{'trec-cds': np.int64(1), 'pmc': np.int64(1)}"
Symptom,hyperuricemia,2,0.9912000000000001,{'pmc': np.int64(2)}
Symptom,irregularity,2,0.9908,"{'trec-ct': np.int64(1), 'pmc': np.int64(1)}"
Symptom,worthlessness,2,0.9902500000000001,{'trec-ct': np.int64(2)}
Symptom,renal,2,0.98965,{'pmc': np.int64(2)}
Symptom,elevation,2,0.9895,{'pmc': np.int64(2)}
Symptom,tumor cell,2,0.98915,{'pmc': np.int64(2)}
Symptom,nystagmus,2,0.9889,{'pmc': np.int64(2)}
Symptom,smoke,2,0.98845,{'pmc': np.int64(2)}
Symptom,sputum,2,0.98845,"{'pmc': np.int64(1), 'trec-cds': np.int64(1)}"
Symptom,volume,2,0.9883500000000001,{'pmc': np.int64(2)}
Symptom,altered mental status,2,0.9878,"{'pmc': np.int64(1), 'trec-ct': np.int64(1)}"
Symptom,walking,2,0.98765,{'pmc': np.int64(2)}
Symptom,pseudoaneurysm,2,0.9876499999999999,{'pmc': np.int64(2)}
Symptom,color change,2,0.9873000000000001,{'pmc': np.int64(2)}
Symptom,cracked,2,0.9864999999999999,"{'pmc': np.int64(1), 'trec-cds': np.int64(1)}"
Symptom,free fluid,2,0.9864999999999999,{'pmc': np.int64(2)}
Symptom,dark urine,2,0.9861,{'pmc': np.int64(2)}
Symptom,leak,2,0.98605,{'pmc': np.int64(2)}
Symptom,pressure,2,0.9844999999999999,"{'pmc': np.int64(1), 'trec-cds': np.int64(1)}"
Symptom,thickness,2,0.9843999999999999,{'pmc': np.int64(2)}
Symptom,sludge,2,0.9833000000000001,"{'pmc': np.int64(1), 'trec-cds': np.int64(1)}"
Symptom,wearing-off,2,0.9830000000000001,{'pmc': np.int64(2)}
Symptom,bone formation,2,0.9823500000000001,{'pmc': np.int64(2)}
Symptom,drainage,2,0.9823500000000001,{'pmc': np.int64(2)}
Symptom,slowness,2,0.98115,{'trec-ct': np.int64(2)}
